bid_price1,bid_price2,bid_price3,bid_price4,bid_price5,ask_price1,ask_price2,ask_price3,ask_price4,ask_price5,bid_size1,bid_size2,bid_size3,bid_size4,bid_size5,ask_size1,ask_size2,ask_size3,ask_size4,ask_size5,bid_order1,bid_order2,bid_order3,bid_order4,bid_order5,ask_order1,ask_order2,ask_order3,ask_order4,ask_order5,type,symbol,time
4133.7,4133.45,4133.3,4133.25,4133.05,4134.7,4134.75,4134.8,4134.85,4134.9,4,25,13,22,3,35,1,13,3,34,1,1,1,1,1,1,1,1,1,2,dp,1734955232.451352
4133.2,4133.15,4133.0,4132.8,4132.65,4135.95,4136.0,4136.05,4136.1,4136.2,1,4,11,16,3,26,114,2,16,36,1,1,2,2,1,4,3,1,1,1,dp,1734955232.914231
4133.7,4133.45,4133.3,4133.25,4133.2,4134.7,4134.85,4134.9,4135.0,4135.05,2,25,13,22,2,54,1,34,413,13,1,1,1,1,1,2,1,2,3,1,dp,1734955233.65997
4133.0,4132.9,4132.35,4132.3,4132.1,4134.25,4134.3,4134.35,4134.55,4134.6,100,1,39,20,3,25,1,19,13,48,1,1,3,2,1,2,1,2,1,3,dp,1734955234.464448
4133.2,4133.0,4132.45,4132.4,4132.25,4135.65,4135.7,4135.75,4135.9,4135.95,1,4,4,2,3,14,16,21,19,36,1,1,1,1,1,2,2,3,2,6,dp,1734955235.059865
4133.7,4133.0,4132.95,4132.9,4132.85,4134.45,4134.6,4134.65,4134.7,4134.8,37,100,3,1,10,2,15,1,19,16,1,1,1,1,1,1,1,1,1,2,dp,1734955235.663781
4132.45,4132.4,4132.25,4132.2,4132.0,4135.6,4135.65,4135.7,4135.75,4135.85,4,2,3,6,20,6,15,16,21,2,1,1,1,1,3,2,3,2,3,1,dp,1734955236.251794
4133.7,4133.0,4132.9,4132.85,4132.6,4134.45,4134.5,4134.55,4134.6,4134.7,25,100,1,10,1,2,9,1,15,19,1,1,1,1,1,1,1,1,1,1,dp,1734955236.580181
4132.45,4132.4,4132.25,4132.2,4132.0,4135.6,4135.65,4135.7,4135.75,4135.9,4,2,3,6,20,8,15,16,21,19,1,1,1,1,3,3,3,2,3,2,dp,1734955237.461968
4133.7,4133.5,4133.05,4133.0,4132.9,4134.45,4134.5,4134.55,4134.65,4134.7,23,1,1,100,1,16,9,15,1,19,1,1,1,1,1,3,1,1,1,1,dp,1734955237.70435
4132.45,4132.4,4132.2,4132.05,4132.0,4135.5,4135.55,4135.6,4135.65,4135.7,5,3,6,3,20,6,6,5,14,16,2,2,1,1,3,2,1,1,2,2,dp,1734955237.85188
4133.75,4133.7,4133.5,4133.0,4132.9,4134.35,4134.4,4134.45,4134.5,4134.6,22,34,1,100,1,4,1,16,9,1,1,2,1,1,1,1,1,3,1,1,dp,1734955238.461674
4132.85,4132.65,4132.45,4132.4,4132.25,4135.5,4135.55,4135.6,4135.65,4135.7,10,6,10,2,3,5,9,5,14,16,2,1,2,1,1,2,3,1,2,2,dp,1734955238.655074
4133.0,4132.85,4132.65,4132.45,4132.4,4135.5,4135.55,4135.6,4135.65,4135.7,7,10,6,13,2,5,7,5,14,16,2,2,1,3,1,2,2,1,2,2,dp,1734955239.155446
4133.7,4133.5,4133.0,4132.9,4132.7,4134.35,4134.45,4134.5,4134.55,4134.6,4,1,100,1,10,3,9,10,15,1,1,1,1,1,1,1,3,2,1,1,dp,1734955239.671405
4133.0,4132.85,4132.65,4132.45,4132.4,4135.5,4135.55,4135.6,4135.65,4135.7,7,10,6,10,2,5,7,7,14,16,2,2,1,2,1,2,2,2,2,2,dp,1734955239.853655
4133.7,4133.5,4133.3,4133.25,4133.2,4134.7,4134.8,4134.9,4135.0,4135.05,1,1,2,175,10,18,3,5,412,13,1,1,1,1,1,1,1,1,2,1,dp,1734955240.871119
4133.0,4132.85,4132.8,4132.65,4132.5,4135.5,4135.55,4135.65,4135.7,4135.75,7,10,10,6,3,1,1,4,6,11,2,2,1,1,1,1,1,1,1,2,dp,1734955241.063256
4133.0,4132.85,4132.8,4132.65,4132.5,4135.5,4135.55,4135.65,4135.7,4135.75,7,10,10,6,3,1,1,4,22,11,2,2,1,1,1,1,1,1,2,2,dp,1734955241.567294
4133.7,4133.5,4133.2,4133.15,4133.1,4134.7,4134.8,4134.9,4135.0,4135.05,11,1,12,1,29,18,3,5,423,13,1,1,2,1,2,1,1,1,3,1,dp,1734955241.811038
4133.7,4133.5,4133.2,4133.1,4133.05,4134.65,4134.7,4134.8,4134.9,4134.95,9,1,10,31,180,1,18,3,15,16,1,1,1,3,1,1,1,1,2,2,dp,1734955242.605107
4133.0,4132.85,4132.8,4132.65,4132.5,4135.75,4135.85,4135.9,4135.95,4136.0,8,11,10,6,3,22,2,6,36,114,3,3,1,1,1,2,1,1,6,3,dp,1734955242.663483
4133.0,4132.85,4132.8,4132.65,4132.5,4135.75,4135.9,4135.95,4136.0,4136.1,8,11,10,6,3,22,6,38,114,16,3,3,1,1,1,2,1,7,3,1,dp,1734955243.559985
4133.5,4133.2,4133.15,4133.1,4133.05,4134.25,4134.4,4134.8,4134.85,4134.9,1,13,26,3,180,50,1,15,34,23,1,1,1,1,1,1,1,2,3,3,dp,1734955243.769644
4133.0,4132.85,4132.8,4132.65,4132.45,4135.65,4135.85,4135.9,4135.95,4136.0,8,11,10,6,10,6,8,22,14,114,3,3,1,1,2,1,2,2,4,3,dp,1734955243.961146
4133.05,4133.0,4132.9,4132.85,4132.7,4133.7,4134.2,4134.25,4134.45,4134.55,149,100,1,32,32,1,2,27,1,31,1,1,1,2,2,1,2,1,1,4,dp,1734955244.594426
4133.0,4132.85,4132.45,4132.4,4132.25,4135.6,4135.65,4135.85,4135.9,4135.95,8,5,4,2,3,18,12,6,22,14,3,2,1,1,1,3,2,1,2,4,dp,1734955244.704384
4133.05,4133.0,4132.9,4132.85,4132.7,4133.7,4134.2,4134.25,4134.45,4134.55,149,103,1,32,32,1,1,27,1,30,1,2,1,2,2,1,1,1,1,3,dp,1734955244.987688
4133.0,4132.85,4132.45,4132.4,4132.25,4135.6,4135.65,4135.8,4135.85,4135.9,8,5,4,2,3,16,12,2,6,22,3,2,1,1,1,2,2,1,1,2,dp,1734955245.172484
4133.4,4133.05,4133.0,4132.9,4132.85,4133.7,4134.25,4134.45,4134.55,4134.6,9,132,103,1,32,2,27,1,29,32,1,1,2,1,2,1,1,1,2,1,dp,1734955245.78666
4133.0,4132.85,4132.45,4132.4,4132.25,4135.6,4135.65,4135.85,4135.9,4135.95,8,5,4,2,3,16,28,6,22,16,3,2,1,1,1,2,3,1,2,5,dp,1734955245.892717
4133.4,4133.05,4133.0,4132.9,4132.85,4134.25,4134.75,4134.8,4134.85,4134.9,1,132,103,1,32,21,1,17,44,13,1,1,2,1,2,1,1,3,3,2,dp,1734955246.177497
4133.0,4132.85,4132.45,4132.4,4132.25,4135.55,4135.6,4135.65,4135.85,4135.9,8,5,4,2,3,6,16,28,7,22,3,2,1,1,1,2,2,3,2,2,dp,1734955246.363306
4133.4,4133.05,4133.0,4132.9,4132.85,4133.7,4134.25,4134.55,4134.6,4134.65,1,135,103,1,32,12,21,13,32,1,1,2,2,1,2,1,1,1,1,1,dp,1734955246.581727
4133.4,4133.05,4133.0,4132.9,4132.85,4133.7,4134.25,4134.55,4134.6,4134.7,10,135,103,1,32,12,36,13,32,1,1,2,2,1,2,1,2,1,1,1,dp,1734955246.997078
